stem,class,split,group,path
in_260,Inclusion,train,127,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_260.jpg
in_261,Inclusion,train,128,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_261.jpg
in_263,Inclusion,train,129,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_263.jpg
in_265,Inclusion,train,131,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_265.jpg
in_267,Inclusion,train,133,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_267.jpg
in_269,Inclusion,train,134,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_269.jpg
in_27,Inclusion,train,135,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_27.jpg
in_270,Inclusion,train,136,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_270.jpg
in_273,Inclusion,train,137,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_273.jpg
in_274,Inclusion,train,138,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_274.jpg
in_275,Inclusion,train,139,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_275.jpg
in_276,Inclusion,train,140,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_276.jpg
in_280,Inclusion,train,143,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_280.jpg
in_281,Inclusion,train,144,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_281.jpg
in_282,Inclusion,train,145,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_282.jpg
in_283,Inclusion,train,146,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_283.jpg
in_286,Inclusion,train,147,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_286.jpg
in_287,Inclusion,train,148,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_287.jpg
in_288,Inclusion,train,149,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_288.jpg
in_29,Inclusion,train,150,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_29.jpg
in_293,Inclusion,train,153,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_293.jpg
in_294,Inclusion,train,154,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_294.jpg
in_296,Inclusion,train,155,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_296.jpg
in_299,Inclusion,train,157,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_299.jpg
in_30,Inclusion,train,158,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_30.jpg
in_300,Inclusion,train,159,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_300.jpg
in_301,Inclusion,train,160,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_301.jpg
in_303,Inclusion,train,162,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_303.jpg
in_304,Inclusion,train,163,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_304.jpg
in_305,Inclusion,train,164,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_305.jpg
in_306,Inclusion,train,165,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_306.jpg
in_309,Inclusion,train,168,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_309.jpg
in_31,Inclusion,train,169,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_31.jpg
in_310,Inclusion,train,170,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_310.jpg
in_313,Inclusion,train,173,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_313.jpg
in_316,Inclusion,train,174,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_316.jpg
in_32,Inclusion,train,177,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_32.jpg
in_321,Inclusion,train,179,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_321.jpg
in_322,Inclusion,train,180,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_322.jpg
in_323,Inclusion,train,181,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_323.jpg
in_326,Inclusion,train,182,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_326.jpg
in_327,Inclusion,train,183,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_327.jpg
in_328,Inclusion,train,184,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_328.jpg
in_330,Inclusion,train,186,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_330.jpg
in_333,Inclusion,train,188,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_333.jpg
in_339,Inclusion,train,192,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_339.jpg
in_340,Inclusion,train,193,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_340.jpg
in_341,Inclusion,train,194,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_341.jpg
in_346,Inclusion,train,198,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_346.jpg
in_349,Inclusion,train,200,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_349.jpg
in_350,Inclusion,train,202,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_350.jpg
in_351,Inclusion,train,203,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_351.jpg
in_352,Inclusion,train,204,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_352.jpg
in_354,Inclusion,train,205,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_354.jpg
in_356,Inclusion,train,207,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_356.jpg
in_357,Inclusion,train,208,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_357.jpg
in_358,Inclusion,train,209,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_358.jpg
in_36,Inclusion,train,210,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_36.jpg
in_360,Inclusion,train,211,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_360.jpg
in_361,Inclusion,train,212,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_361.jpg
in_362,Inclusion,train,213,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_362.jpg
in_363,Inclusion,train,214,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_363.jpg
in_364,Inclusion,train,215,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_364.jpg
in_365,Inclusion,train,216,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_365.jpg
in_366,Inclusion,train,217,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_366.jpg
in_369,Inclusion,train,218,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_369.jpg
in_371,Inclusion,train,220,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_371.jpg
in_372,Inclusion,train,221,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_372.jpg
in_373,Inclusion,train,222,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_373.jpg
in_374,Inclusion,train,223,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_374.jpg
in_376,Inclusion,train,224,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_376.jpg
in_382,Inclusion,train,227,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_382.jpg
in_383,Inclusion,train,228,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_383.jpg
in_386,Inclusion,train,229,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_386.jpg
in_387,Inclusion,train,230,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_387.jpg
in_388,Inclusion,train,231,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_388.jpg
in_395,Inclusion,train,235,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_395.jpg
in_398,Inclusion,train,237,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_398.jpg
in_403,Inclusion,train,241,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_403.jpg
in_404,Inclusion,train,242,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_404.jpg
in_409,Inclusion,train,244,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_409.jpg
in_41,Inclusion,train,245,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_41.jpg
in_410,Inclusion,train,246,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_410.jpg
in_411,Inclusion,train,247,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_411.jpg
in_412,Inclusion,train,248,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_412.jpg
in_414,Inclusion,train,250,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_414.jpg
in_415,Inclusion,train,251,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_415.jpg
in_416,Inclusion,train,252,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_416.jpg
in_418,Inclusion,train,254,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_418.jpg
in_423,Inclusion,train,256,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_423.jpg
in_424,Inclusion,train,257,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_424.jpg
in_425,Inclusion,train,258,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_425.jpg
in_426,Inclusion,train,259,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_426.jpg
in_427,Inclusion,train,260,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_427.jpg
in_431,Inclusion,train,262,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_431.jpg
in_432,Inclusion,train,263,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_432.jpg
in_433,Inclusion,train,264,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_433.jpg
in_435,Inclusion,train,265,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_435.jpg
in_437,Inclusion,train,266,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_437.jpg
in_438,Inclusion,train,267,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_438.jpg
in_440,Inclusion,train,269,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_440.jpg
in_441,Inclusion,train,270,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_441.jpg
in_442,Inclusion,train,271,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_442.jpg
in_447,Inclusion,train,274,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_447.jpg
in_45,Inclusion,train,275,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_45.jpg
in_450,Inclusion,train,276,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_450.jpg
in_454,Inclusion,train,278,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_454.jpg
in_46,Inclusion,train,284,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_46.jpg
in_460,Inclusion,train,285,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_460.jpg
in_461,Inclusion,train,286,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_461.jpg
in_462,Inclusion,train,287,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_462.jpg
in_466,Inclusion,train,288,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_466.jpg
in_468,Inclusion,train,289,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_468.jpg
in_47,Inclusion,train,290,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_47.jpg
in_471,Inclusion,train,291,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_471.jpg
in_472,Inclusion,train,292,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_472.jpg
in_474,Inclusion,train,294,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_474.jpg
in_477,Inclusion,train,296,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_477.jpg
in_478,Inclusion,train,297,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_478.jpg
in_479,Inclusion,train,298,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_479.jpg
in_481,Inclusion,train,300,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_481.jpg
in_490,Inclusion,train,305,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_490.jpg
in_491,Inclusion,train,306,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_491.jpg
in_493,Inclusion,train,307,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_493.jpg
in_494,Inclusion,train,308,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_494.jpg
in_50,Inclusion,train,309,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_50.jpg
in_53,Inclusion,train,311,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_53.jpg
in_54,Inclusion,train,312,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_54.jpg
in_55,Inclusion,train,313,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_55.jpg
in_56,Inclusion,train,314,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_56.jpg
in_57,Inclusion,train,315,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_57.jpg
in_59,Inclusion,train,316,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_59.jpg
in_61,Inclusion,train,317,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_61.jpg
in_66,Inclusion,train,320,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_66.jpg
in_67,Inclusion,train,321,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_67.jpg
in_68,Inclusion,train,322,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_68.jpg
in_69,Inclusion,train,323,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_69.jpg
in_70,Inclusion,train,324,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_70.jpg
in_75,Inclusion,train,327,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_75.jpg
in_76,Inclusion,train,328,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_76.jpg
in_78,Inclusion,train,329,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_78.jpg
in_79,Inclusion,train,330,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_79.jpg
in_81,Inclusion,train,332,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_81.jpg
in_82,Inclusion,train,333,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_82.jpg
in_83,Inclusion,train,334,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_83.jpg
in_87,Inclusion,train,337,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_87.jpg
in_88,Inclusion,train,338,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_88.jpg
in_90,Inclusion,train,340,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_90.jpg
in_93,Inclusion,train,343,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_93.jpg
in_94,Inclusion,train,344,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_94.jpg
in_95,Inclusion,train,345,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_95.jpg
in_96,Inclusion,train,346,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_96.jpg
in_97,Inclusion,train,347,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_97.jpg
in_98,Inclusion,train,348,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_98.jpg
in_99,Inclusion,train,349,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_99.jpg
in_135,Inclusion,val,31,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_135.jpg
in_136,Inclusion,val,32,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_136.jpg
in_139,Inclusion,val,35,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_139.jpg
in_151,Inclusion,val,42,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_151.jpg
in_159,Inclusion,val,49,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\SteelDefectX\train_by_class\Inclusion\in_159.jpg
