stem,class,split,group,path
inclusion_209,inclusion,train,422,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_209.jpg
inclusion_21,inclusion,train,423,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_21.jpg
inclusion_210,inclusion,train,424,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_210.jpg
inclusion_211,inclusion,train,425,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_211.jpg
inclusion_212,inclusion,train,426,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_212.jpg
inclusion_215,inclusion,train,429,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_215.jpg
inclusion_216,inclusion,train,430,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_216.jpg
inclusion_218,inclusion,train,432,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_218.jpg
inclusion_22,inclusion,train,434,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_22.jpg
inclusion_221,inclusion,train,436,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_221.jpg
inclusion_222,inclusion,train,437,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_222.jpg
inclusion_224,inclusion,train,439,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_224.jpg
inclusion_225,inclusion,train,440,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_225.jpg
inclusion_227,inclusion,train,442,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_227.jpg
inclusion_228,inclusion,train,443,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_228.jpg
inclusion_229,inclusion,train,444,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_229.jpg
inclusion_23,inclusion,train,445,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_23.jpg
inclusion_230,inclusion,train,446,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_230.jpg
inclusion_231,inclusion,train,447,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_231.jpg
inclusion_232,inclusion,train,448,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_232.jpg
inclusion_233,inclusion,train,449,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_233.jpg
inclusion_234,inclusion,train,450,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_234.jpg
inclusion_235,inclusion,train,451,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_235.jpg
inclusion_238,inclusion,train,454,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_238.jpg
inclusion_239,inclusion,train,455,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_239.jpg
inclusion_240,inclusion,train,457,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_240.jpg
inclusion_241,inclusion,train,458,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_241.jpg
inclusion_243,inclusion,train,460,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_243.jpg
inclusion_244,inclusion,train,461,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_244.jpg
inclusion_245,inclusion,train,462,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_245.jpg
inclusion_247,inclusion,train,464,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_247.jpg
inclusion_248,inclusion,train,465,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_248.jpg
inclusion_249,inclusion,train,466,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_249.jpg
inclusion_25,inclusion,train,467,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_25.jpg
inclusion_250,inclusion,train,468,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_250.jpg
inclusion_251,inclusion,train,469,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_251.jpg
inclusion_252,inclusion,train,470,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_252.jpg
inclusion_254,inclusion,train,472,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_254.jpg
inclusion_256,inclusion,train,474,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_256.jpg
inclusion_257,inclusion,train,475,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_257.jpg
inclusion_258,inclusion,train,476,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_258.jpg
inclusion_259,inclusion,train,477,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_259.jpg
inclusion_260,inclusion,train,479,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_260.jpg
inclusion_261,inclusion,train,480,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_261.jpg
inclusion_262,inclusion,train,481,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_262.jpg
inclusion_263,inclusion,train,482,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_263.jpg
inclusion_264,inclusion,train,483,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_264.jpg
inclusion_267,inclusion,train,486,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_267.jpg
inclusion_268,inclusion,train,487,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_268.jpg
inclusion_269,inclusion,train,488,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_269.jpg
inclusion_272,inclusion,train,492,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_272.jpg
inclusion_273,inclusion,train,493,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_273.jpg
inclusion_274,inclusion,train,494,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_274.jpg
inclusion_276,inclusion,train,496,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_276.jpg
inclusion_277,inclusion,train,497,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_277.jpg
inclusion_278,inclusion,train,498,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_278.jpg
inclusion_279,inclusion,train,499,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_279.jpg
inclusion_28,inclusion,train,500,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_28.jpg
inclusion_280,inclusion,train,501,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_280.jpg
inclusion_281,inclusion,train,502,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_281.jpg
inclusion_284,inclusion,train,505,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_284.jpg
inclusion_285,inclusion,train,506,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_285.jpg
inclusion_286,inclusion,train,507,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_286.jpg
inclusion_288,inclusion,train,509,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_288.jpg
inclusion_289,inclusion,train,510,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_289.jpg
inclusion_29,inclusion,train,511,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_29.jpg
inclusion_290,inclusion,train,512,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_290.jpg
inclusion_292,inclusion,train,514,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_292.jpg
inclusion_293,inclusion,train,515,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_293.jpg
inclusion_294,inclusion,train,516,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_294.jpg
inclusion_295,inclusion,train,517,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_295.jpg
inclusion_296,inclusion,train,518,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_296.jpg
inclusion_297,inclusion,train,519,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_297.jpg
inclusion_298,inclusion,train,520,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_298.jpg
inclusion_30,inclusion,train,523,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_30.jpg
inclusion_300,inclusion,train,524,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_300.jpg
inclusion_31,inclusion,train,525,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_31.jpg
inclusion_32,inclusion,train,526,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_32.jpg
inclusion_35,inclusion,train,529,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_35.jpg
inclusion_36,inclusion,train,530,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_36.jpg
inclusion_38,inclusion,train,532,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_38.jpg
inclusion_4,inclusion,train,534,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_4.jpg
inclusion_40,inclusion,train,535,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_40.jpg
inclusion_42,inclusion,train,537,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_42.jpg
inclusion_43,inclusion,train,538,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_43.jpg
inclusion_44,inclusion,train,539,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_44.jpg
inclusion_46,inclusion,train,541,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_46.jpg
inclusion_48,inclusion,train,543,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_48.jpg
inclusion_49,inclusion,train,544,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_49.jpg
inclusion_50,inclusion,train,546,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_50.jpg
inclusion_51,inclusion,train,547,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_51.jpg
inclusion_52,inclusion,train,548,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_52.jpg
inclusion_53,inclusion,train,549,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_53.jpg
inclusion_54,inclusion,train,550,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_54.jpg
inclusion_55,inclusion,train,551,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_55.jpg
inclusion_56,inclusion,train,552,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_56.jpg
inclusion_57,inclusion,train,553,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_57.jpg
inclusion_59,inclusion,train,555,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_59.jpg
inclusion_6,inclusion,train,556,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_6.jpg
inclusion_60,inclusion,train,557,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_60.jpg
inclusion_61,inclusion,train,558,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_61.jpg
inclusion_62,inclusion,train,559,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_62.jpg
inclusion_63,inclusion,train,560,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_63.jpg
inclusion_64,inclusion,train,561,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_64.jpg
inclusion_65,inclusion,train,562,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_65.jpg
inclusion_68,inclusion,train,565,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_68.jpg
inclusion_69,inclusion,train,566,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_69.jpg
inclusion_7,inclusion,train,567,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_7.jpg
inclusion_70,inclusion,train,568,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_70.jpg
inclusion_71,inclusion,train,569,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_71.jpg
inclusion_73,inclusion,train,571,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_73.jpg
inclusion_74,inclusion,train,572,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_74.jpg
inclusion_78,inclusion,train,576,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_78.jpg
inclusion_79,inclusion,train,577,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_79.jpg
inclusion_81,inclusion,train,580,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_81.jpg
inclusion_82,inclusion,train,581,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_82.jpg
inclusion_83,inclusion,train,582,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_83.jpg
inclusion_89,inclusion,train,588,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_89.jpg
inclusion_90,inclusion,train,590,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_90.jpg
inclusion_91,inclusion,train,591,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_91.jpg
inclusion_92,inclusion,train,592,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_92.jpg
inclusion_93,inclusion,train,593,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_93.jpg
inclusion_94,inclusion,train,594,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_94.jpg
inclusion_97,inclusion,train,597,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_97.jpg
inclusion_98,inclusion,train,598,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_98.jpg
inclusion_99,inclusion,train,599,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_99.jpg
inclusion_12,inclusion,val,323,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_12.jpg
inclusion_120,inclusion,val,324,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_120.jpg
inclusion_138,inclusion,val,343,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_138.jpg
inclusion_146,inclusion,val,352,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_146.jpg
inclusion_151,inclusion,val,358,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_151.jpg
inclusion_176,inclusion,val,385,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_176.jpg
inclusion_179,inclusion,val,388,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_179.jpg
inclusion_181,inclusion,val,391,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_181.jpg
inclusion_205,inclusion,val,418,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_205.jpg
inclusion_206,inclusion,val,419,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_206.jpg
inclusion_217,inclusion,val,431,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_217.jpg
inclusion_223,inclusion,val,438,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_223.jpg
inclusion_226,inclusion,val,441,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_226.jpg
inclusion_246,inclusion,val,463,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_246.jpg
inclusion_253,inclusion,val,471,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_253.jpg
inclusion_255,inclusion,val,473,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_255.jpg
inclusion_26,inclusion,val,478,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_26.jpg
inclusion_266,inclusion,val,485,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_266.jpg
inclusion_287,inclusion,val,508,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_287.jpg
inclusion_299,inclusion,val,521,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_299.jpg
inclusion_39,inclusion,val,533,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_39.jpg
inclusion_47,inclusion,val,542,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_47.jpg
inclusion_66,inclusion,val,563,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_66.jpg
inclusion_67,inclusion,val,564,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_67.jpg
inclusion_72,inclusion,val,570,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_72.jpg
inclusion_75,inclusion,val,573,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_75.jpg
inclusion_8,inclusion,val,578,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_8.jpg
inclusion_85,inclusion,val,584,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_85.jpg
inclusion_86,inclusion,val,585,C:\Users\anmol\OneDrive\Desktop\Steel_Surface_Defect_NEU_DET-DATASET\NEU-DET\IMAGES\inclusion\inclusion_86.jpg
